Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,72.6959,5339.77,55.0744,0.99817,22871
0.3,56.649,3223.09,13.9751,0.996642,22871
0.4,51.2584,2629.91,2.48315,0.994753,22871
0.5,50,2500,0,0.992806,22871
0.6,50.8309,2585.51,1.72811,0.990548,22871
0.7,52.7771,2791.43,6.00277,0.98814,22871
0.8,55.6154,3104.81,11.7339,0.985474,22871
0.9,58.8573,3484,19.8116,0.982852,22871
