Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,57.6805,3351.49,24.4602,1,24334
0.3,73.5371,5419.08,11.3782,1,24334
0.4,86.3344,7457.16,3.5304,1,24334
0.5,100,10000,0,1,24334
0.6,112.205,12593.1,3.19009,1,24334
0.7,123.295,15212.7,10.9964,1,24334
0.8,133.214,17761.2,15.3819,1,24334
0.9,143.039,20514.7,54.5224,1,24334
