Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,1.45276,3.22474,1.11423,0.909831,3307
0.3,1.13266,1.5685,0.285578,0.836311,3307
0.4,1.02441,1.1001,0.0506832,0.753092,3307
0.5,1,1,0,0.665663,3307
0.6,1.01775,1.06942,0.0336107,0.577932,3307
0.7,1.05936,1.23873,0.116481,0.494461,3307
0.8,1.11438,1.47812,0.236272,0.418675,3307
0.9,1.18004,1.77749,0.385,0.351561,3307
