Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,49.6556,2547.97,82.2927,1,22881
0.3,51.24,2658.01,32.4677,1,22881
0.4,49.7934,2483.8,4.42563,1,22881
0.5,50,2500,0,1,22881
0.6,51.9281,2698.27,1.74882,1,22881
0.7,51.6377,2682.04,15.5873,1,22881
0.8,56.849,3237.01,5.2022,1,22881
0.9,59.4316,3541.13,9.00466,1,22881
