Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,5.47626,30.1349,0.145427,0.000256538,5100
0.3,6.53592,42.7264,0.00819245,9.15527e-05,5100
0.4,8.20643,67.3458,0.000329145,5.24521e-05,5100
0.5,10,100,0,1.14441e-05,5100
0.6,11.6669,136.117,2.12364e-05,6.19888e-06,5100
0.7,13.3426,178.026,2.38769e-06,3.8147e-06,5100
0.8,14.5598,211.989,3.975e-07,4.76837e-07,5100
0.9,16.5077,272.503,5.04659e-05,2.38419e-06,5100
