Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,7.26023,58.2377,5.52674,0.942743,4104
0.3,5.67116,33.59,1.42798,0.895944,4104
0.4,5.12703,26.5419,0.255475,0.84178,4104
0.5,5,25,0,0.78262,4104
0.6,5.08496,26.025,0.16819,0.722388,4104
0.7,5.28354,28.5083,0.592571,0.661942,4104
0.8,5.56636,32.1856,1.20124,0.60367,4104
0.9,5.88373,36.5567,1.93843,0.549548,4104
