Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,0.727678,1.07608,0.546563,0.215407,2349
0.3,0.551201,0.413699,0.109877,0.120952,2349
0.4,0.532043,0.323437,0.0403666,0.0779109,2349
0.5,0.5,0.25,0,0.0599236,2349
0.6,0.188301,0.0790034,0.0435461,0.0115805,2349
0.7,0.560943,0.343588,0.0289309,0.0357585,2349
0.8,0.656046,0.455652,0.0252559,0.0316973,2349
0.9,0.730196,0.567646,0.0344596,0.0277696,2349
