Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,145.217,21199.7,111.687,0.910365,24424
0.3,113.373,12882.5,29.032,0.836397,24424
0.4,102.506,10512.6,5.09315,0.753987,24424
0.5,100,10000,0,0.665029,24424
0.6,101.655,10337.1,3.35357,0.576992,24424
0.7,105.768,11198.7,11.8429,0.494133,24424
0.8,111.189,12386.2,23.3344,0.416856,24424
0.9,117.663,13882.8,38.1736,0.350499,24424
