Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,1084.21,1.17551e+06,0.000133918,0,115852
0.3,848.893,720619,-3.74331e-05,0,115852
0.4,768.389,590422,-3.67865e-05,0,115852
0.5,750,562500,0,0.498835,115852
0.6,766.792,587979,8.30426,0.44847,115852
0.7,801.413,642294,31.707,0.368427,115852
0.8,846.466,716561,57.0147,0.292648,115852
0.9,898.7,807758,96.7613,0.227725,115852
