Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,28.3898,809.36,3.38226,1,22919
0.3,35.503,1262.42,1.96153,1,22919
0.4,42.921,1842.85,0.644295,1,22919
0.5,50,2500,0,1,22919
0.6,55.723,3106.33,1.28058,1,22919
0.7,62.9221,3962.21,3.02783,1,22919
0.8,65.8752,4354.3,14.763,1,22919
0.9,74.8933,5620.23,11.227,1,22919
