Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,3.5434,12.6986,0.142914,0.0105491,4102
0.3,3.45724,11.9675,0.0150007,0.00723553,4102
0.4,4.14351,17.1699,0.00129367,0.00523233,4102
0.5,5,25,0,0.00310469,4102
0.6,5.82034,33.8765,0.000212799,0.0024085,4102
0.7,6.58194,43.3223,0.000386388,0.00172901,4102
0.8,7.42376,55.113,0.000727166,0.0016346,4102
0.9,8.19587,67.1733,0.00101248,0.00117397,4102
