Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,8.2977,72.7755,3.92376,1,4068
0.3,6.70571,47.6639,2.69729,1,4068
0.4,5.18322,27.089,0.223323,1,4068
0.5,5,25,0,1,4068
0.6,4.92311,24.4786,0.241612,1,4068
0.7,5.28059,28.4173,0.532604,0.999999,4068
0.8,4.91967,25.8564,1.65325,0.999999,4068
0.9,5.43837,31.2101,1.63422,1,4068
