Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,69.8362,4877.17,0.0768284,1.57356e-05,25775
0.3,98.3096,9664.78,0.000529472,9.53674e-07,25775
0.4,124.752,15562.9,1.6469e-06,0,25775
0.5,150,22500,0,0,25775
0.6,174.427,30424.9,1.76665e-06,0,25775
0.7,198.112,39248.5,-2.96295e-06,0,25775
0.8,219.457,48161.4,5.28255e-06,0,25775
0.9,242.607,58858.1,7.30004e-07,0,25775
