Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,0.731177,1.04012,0.505498,1,2334
0.3,0.700316,0.779366,0.288924,1,2334
0.4,0.498476,0.267596,0.0191181,1,2334
0.5,0.5,0.25,0,1,2334
0.6,0.503833,0.272963,0.0191156,1,2334
0.7,0.503869,0.335409,0.0815249,1,2334
0.8,0.547594,0.415487,0.115628,1,2334
0.9,0.588824,0.545251,0.198538,1,2334
