Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,51.2018,2624.25,2.62579,0.00032711,24365
0.3,65.4863,4288.45,0.00538691,0.000105858,24365
0.4,82.8699,6867.42,0.000254319,3.91006e-05,24365
0.5,100,10000,0,1.23978e-05,24365
0.6,116.475,13566.4,1.53356e-05,8.10623e-06,24365
0.7,132.72,17614.5,0.000199007,2.38419e-06,24365
0.8,147.353,21712.8,0.000148515,2.86102e-06,24365
0.9,162,26244.2,2.45077e-05,1.90735e-06,24365
