Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,725.232,526524,563.269,0.911073,111746
0.3,567.466,322161,143.737,0.836999,111746
0.4,512.639,262824,24.8756,0.754359,111746
0.5,500,250000,0,0.665668,111746
0.6,508.538,258628,17.0851,0.577573,111746
0.7,528.718,279601,58.433,0.494322,111746
0.8,555.745,308969,116.325,0.418059,111746
0.9,588.828,346895,177.057,0.350668,111746
