Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,22.35,588.847,89.3226,1,5132
0.3,14.5548,224.487,12.6436,1,5132
0.4,11.7245,139.701,2.23775,1,5132
0.5,10,100,0,1,5132
0.6,8.99084,81.9026,1.06749,1,5132
0.7,7.35009,55.9495,1.92574,1,5132
0.8,3.18378,27.5599,17.4235,1,5132
0.9,6.33075,48.5632,8.48491,1,5132
