Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,2.17997,6.43243,1.68017,0.885111,4236
0.3,1.69786,3.31161,0.42888,0.792808,4236
0.4,1.53603,2.43553,0.0761458,0.688914,4236
0.5,1.5,2.25,0,0.582531,4236
0.6,1.52629,2.37973,0.0501779,0.479962,4236
0.7,1.58885,2.70005,0.17561,0.38532,4236
0.8,1.67386,3.15626,0.354446,0.303793,4236
0.9,1.77362,3.7183,0.57258,0.236135,4236
