Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,2.45492,8.00772,1.98109,1,4236
0.3,1.73357,3.51865,0.513378,1,4236
0.4,1.5712,2.56661,0.0979432,1,4236
0.5,1.5,2.25,0,1,4236
0.6,1.52473,2.36988,0.0450811,1,4236
0.7,1.57909,2.67919,0.185659,0.999998,4236
0.8,1.59243,2.97973,0.44388,0.999999,4236
0.9,1.72573,3.60725,0.629117,0.999999,4236
