Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,1.70425,4.24303,1.33856,1,3301
0.3,1.15593,1.63783,0.301654,0.999999,3301
0.4,1.05461,1.1818,0.0695977,1,3301
0.5,1,1,0,1,3301
0.6,1.0081,1.05647,0.0401915,1,3301
0.7,1.06843,1.25044,0.108904,1,3301
0.8,1.06663,1.42011,0.282418,1,3301
0.9,1.13526,1.73166,0.442845,1,3301
