Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,145.798,21367.7,110.674,0.996984,24352
0.3,113.701,12956.3,28.2791,0.994729,24352
0.4,102.639,10540,5.23356,0.991722,24352
0.5,100,10000,0,0.98881,24352
0.6,101.701,10346.4,3.33588,0.985165,24352
0.7,105.482,11137.9,11.4583,0.981197,24352
0.8,111.276,12406.1,23.6453,0.977396,24352
0.9,117.272,13791.4,38.6744,0.972776,24352
