Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,723.237,523558,486.751,0.99716,112018
0.3,568.201,323000,148.336,0.994799,112018
0.4,512.558,262742,25.6368,0.99189,112018
0.5,500,250000,0,0.988733,112018
0.6,508.26,258346,17.1166,0.985246,112018
0.7,528.702,279582,56.2327,0.981403,112018
0.8,556.829,310184,125.469,0.97739,112018
0.9,589.723,347951,178.446,0.973032,112018
