Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,21.9535,500.338,18.3805,0.0162344,6045
0.3,17.6136,314.05,3.81211,0.0027895,6045
0.4,14.8096,219.64,0.316849,0.000855446,6045
0.5,15,225,0,0.000307083,6045
0.6,16.8347,283.441,0.0340592,0.000259399,6045
0.7,18.9922,360.769,0.0654525,0.000143051,6045
0.8,21.6416,468.438,0.0813392,0.000101089,6045
0.9,23.9283,572.688,0.12228,5.34058e-05,6045
