Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,123.754,15320.7,5.58279,1,109303
0.3,166.668,27782.4,4.18556,1,109303
0.4,209.031,43694.8,0.801904,1,109303
0.5,250,62500,0,1,109303
0.6,288.439,83199.2,2.18588,1,109303
0.7,325.581,106009,5.69476,1,109303
0.8,363.833,132390,15.9378,1,109303
0.9,395.89,156748,18.978,1,109303
