Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,328.177,109675,1974.28,1,111888
0.3,388.901,151943,698.941,1,111888
0.4,446.254,199293,150.927,1,111888
0.5,500,250000,0,1,111888
0.6,549.891,302497,116.271,1,111888
0.7,599.665,360038,440.939,1,111888
0.8,640.537,411281,993.307,0.999999,111888
0.9,694.467,484169,1884.46,1,111888
