Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,0.74388,1.13978,0.586426,0.999934,2333
0.3,0.569411,0.468271,0.144043,0.999889,2333
0.4,0.513713,0.290442,0.0265416,0.999862,2333
0.5,0.5,0.25,0,0.999769,2333
0.6,0.505316,0.273239,0.0178954,0.999666,2333
0.7,0.523243,0.336228,0.0624452,0.999608,2333
0.8,0.549831,0.428461,0.126147,0.99951,2333
0.9,0.583321,0.542503,0.202239,0.999421,2333
