Alpha,Energy,Energy2,Variance,AcceptRatio, ElapsedTimeMS
0.2,1.46323,3.27144,1.13039,0.862996,2721
0.3,1.13497,1.57585,0.28769,0.834153,2721
0.4,1.02619,1.1044,0.0513414,0.809206,2721
0.5,1,1,1.06137e-13,0.786399,2721
0.6,1.01467,1.06374,0.0341826,0.766696,2721
0.7,1.05498,1.23245,0.119463,0.749769,2721
0.8,1.10803,1.4688,0.241068,0.733147,2721
0.9,1.17187,1.7706,0.397319,0.718848,2721
