Alpha,Energy,Energy2,Variance,AcceptRatio, ElapsedTimeMS
0.2,72.8295,5356.8,52.6713,0.910626,21971
0.3,56.5974,3216.9,13.6303,0.891293,21971
0.4,51.1898,2622.9,2.50528,0.875082,21971
0.5,50,2500,0,0.860419,21971
0.6,50.8192,2584.38,1.78707,0.847273,21971
0.7,52.854,2799.57,6.02238,0.835031,21971
0.8,55.6744,3111.7,12.0599,0.824161,21971
0.9,58.9109,3490.25,19.7467,0.814586,21971
