Alpha,Energy,Energy2,Variance,AcceptRatio, ElapsedTimeMS
0.2,72.1837,5478.56,268.081,0.910956,38039
0.3,56.3517,3669.69,494.17,0.89042,38039
0.4,51.0514,3439.43,833.192,0.87504,38039
0.5,49.8405,3718.04,1233.96,0.860043,38039
0.6,50.3354,4259.94,1726.29,0.847556,38039
0.7,55.1931,5169.34,2123.07,0.835343,38039
0.8,54.1041,6346.98,3419.73,0.824807,38039
0.9,60.0689,7451.1,3842.83,0.814581,38039
