Alpha,Energy,Energy2,Variance,AcceptRatio, ElapsedTimeMS
0.2,0.727684,1.0903,0.560776,0.910642,1952
0.3,0.56975,0.470065,0.14545,0.890605,1952
0.4,0.513484,0.28957,0.0259032,0.874032,1952
0.5,0.5,0.25,-4.63518e-15,0.858859,1952
0.6,0.507734,0.274957,0.0171626,0.846484,1952
0.7,0.526508,0.337538,0.0603282,0.834124,1952
0.8,0.552718,0.427706,0.122209,0.823296,1952
0.9,0.587558,0.539814,0.194589,0.81326,1952
