Alpha,Energy,Energy2,Variance,AcceptRatio, ElapsedTimeMS
0.2,1.50072,3.48394,1.23177,0.861818,1843
0.3,1.15193,1.63301,0.306073,0.832001,1843
0.4,1.03345,1.12282,0.0548089,0.807148,1843
0.5,1,1,0,0.785193,1843
0.6,1.01085,1.05792,0.0360991,0.765138,1843
0.7,1.0471,1.22164,0.125224,0.747931,1843
0.8,1.09937,1.45867,0.250064,0.732205,1843
0.9,1.16317,1.76088,0.40791,0.716864,1843
