Alpha,Energy,Energy2,Variance,AcceptRatio, ElapsedTimeMS
0.2,144.679,21512.1,580.162,0.863802,55932
0.3,113.348,13759.8,911.951,0.834744,55932
0.4,101.297,11975.6,1714.45,0.809384,55932
0.5,98.3718,12355.3,2678.25,0.787832,55932
0.6,102.832,14119.9,3545.6,0.76802,55932
0.7,104.156,15848,4999.53,0.750029,55932
0.8,113.676,18977,6054.84,0.733727,55932
0.9,116.522,21346.9,7769.54,0.718909,55932
