Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,163.511,27176.4,440.663,1,108041
0.3,191.481,36783.9,119.084,1,108041
0.4,223.231,49869.5,37.2578,1,108041
0.5,250,62500,0,1,108041
0.6,274.591,75426.7,26.2049,1,108041
0.7,295.597,87514.1,136.472,1,108041
0.8,317.372,101049,323.872,0.999999,108041
0.9,347.402,121022,334.14,1,108041
