Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,9.8103,106.19,9.94796,1,4248
0.3,6.88451,48.94,1.54349,1,4248
0.4,5.72841,33.2558,0.44109,1,4248
0.5,5,25,0,1,4248
0.6,4.75223,22.8445,0.260785,0.999999,4248
0.7,5.26908,28.2973,0.534046,1,4248
0.8,5.3257,29.4385,1.07533,0.999999,4248
0.9,5.06416,28.3888,2.74303,1,4248
