Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,21.7611,490.369,16.8219,0.885961,6155
0.3,16.9729,292.357,4.27851,0.793177,6155
0.4,15.3666,236.896,0.762506,0.689228,6155
0.5,15,225,0,0.582625,6155
0.6,15.2682,233.62,0.501501,0.478148,6155
0.7,15.8825,254.01,1.75582,0.3843,6155
0.8,16.7082,282.706,3.54236,0.303813,6155
0.9,17.6828,318.48,5.79931,0.236375,6155
