Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,360.986,130606,295.336,0.998245,107973
0.3,283.807,80618.8,72.1451,0.996677,107973
0.4,256.553,65831.4,12.1003,0.994849,107973
0.5,250,62500,0,0.992815,107973
0.6,254.227,64640.2,8.70416,0.990552,107973
0.7,264.32,69894.4,29.5366,0.988073,107973
0.8,277.955,77318.8,59.6848,0.985706,107973
0.9,293.972,86514.4,95.0857,0.982889,107973
