Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,21.8826,495.511,16.6605,0.999884,6111
0.3,17.0912,296.363,4.25436,0.999759,6111
0.4,15.3728,237.07,0.745482,0.999668,6111
0.5,15,225,0,0.999511,6111
0.6,15.2557,233.23,0.494925,0.999365,6111
0.7,15.7975,251.413,1.85143,0.999238,6111
0.8,16.6686,281.507,3.66525,0.999038,6111
0.9,17.5827,315.093,5.94127,0.99885,6111
