Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,476.96,230334,2842.3,1,114982
0.3,575.925,333170,1480.23,1,114982
0.4,668.415,447115,336.817,1,114982
0.5,750,562500,0,1,114982
0.6,820.075,672968,444.84,1,114982
0.7,898.541,808780,1403.59,0.999999,114982
0.8,957.886,919708,2162.11,1,114982
0.9,1021.54,1.04719e+06,3639.79,0.999998,114982
