Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,22.6448,532.912,20.1224,0.999996,6099
0.3,17.1843,299.884,4.58543,0.999993,6099
0.4,15.443,239.27,0.784195,0.99999,6099
0.5,15,225,0,0.999983,6099
0.6,15.251,233.087,0.493482,0.999977,6099
0.7,15.6409,246.628,1.99109,0.999982,6099
0.8,16.5375,277.206,3.71668,0.999972,6099
0.9,17.5854,314.872,5.62639,0.999969,6099
