Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,1055.95,1.11534e+06,306.913,0.0165148,118100
0.3,720.788,521221,1685.26,0.00363922,118100
0.4,670.563,449788,132.865,0.00147676,118100
0.5,750,562500,0,0.000766277,118100
0.6,866.277,750443,6.51348,0.00042057,118100
0.7,986.81,973796,0.911061,0.000226974,118100
0.8,1103.63,1.21801e+06,0.228784,0.000108719,118100
0.9,1210.28,1.46477e+06,0.173907,6.19888e-05,118100
