Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,316.092,101013,1099.34,1,112633
0.3,388.143,151316,661.574,1,112633
0.4,447.347,200290,170.725,0.999999,112633
0.5,500,250000,0,1,112633
0.6,548.934,301484,155.847,1,112633
0.7,600.308,360874,503.958,1,112633
0.8,639.233,409671,1051.79,0.999999,112633
0.9,684.347,470359,2029.23,0.999999,112633
