Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,1.50978,3.53032,1.25087,0.999996,3412
0.3,1.162,1.64631,0.296071,0.999993,3412
0.4,1.03829,1.1352,0.0571442,0.999992,3412
0.5,1,1,0,0.999988,3412
0.6,1.014,1.06248,0.0342834,0.999987,3412
0.7,1.05765,1.23811,0.119482,0.999982,3412
0.8,1.10461,1.46409,0.243918,0.999976,3412
0.9,1.16099,1.74337,0.395473,0.999971,3412
