Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,111.919,12890.2,364.285,1,24723
0.3,100.838,10251.2,82.8443,1,24723
0.4,98.9979,9814.08,13.4931,1,24723
0.5,100,10000,0,1,24723
0.6,102.301,10473.6,8.20415,0.999999,24723
0.7,108.024,11679.9,10.7768,1,24723
0.8,111.729,12502,18.5109,0.999999,24723
0.9,118.726,14163.8,68.0387,1,24723
