Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,2.17781,6.41463,1.67177,0.885427,4341
0.3,1.69882,3.31654,0.430541,0.793105,4341
0.4,1.53627,2.43658,0.0764581,0.689265,4341
0.5,1.5,2.25,0,0.583296,4341
0.6,1.52763,2.38382,0.0501583,0.478633,4341
0.7,1.58838,2.69881,0.175842,0.3858,4341
0.8,1.67356,3.15716,0.356365,0.304147,4341
0.9,1.7695,3.70927,0.578142,0.23701,4341
