Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,0.77012,0.595201,0.00211523,2.86102e-06,4335
0.3,0.954768,0.911844,0.000261473,1.43051e-06,4335
0.4,1.27558,1.6271,1.75171e-11,0,4335
0.5,1.5,2.25,0,0,4335
0.6,1.7324,3.00123,8.06426e-11,0,4335
0.7,1.98373,3.93518,-4.24869e-10,0,4335
0.8,2.20853,4.87761,-5.78509e-10,0,4335
0.9,2.43701,5.93901,-3.61542e-11,0,4335
