Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,74.2281,5569.11,59.2981,0.999935,23083
0.3,56.9587,3258.12,13.8218,0.999881,23083
0.4,51.2781,2631.9,2.45737,0.999831,23083
0.5,50,2500,0,0.999759,23083
0.6,50.908,2593.24,1.61021,0.999683,23083
0.7,52.5062,2763.17,6.2736,0.999589,23083
0.8,55.5731,3101.01,12.6412,0.999511,23083
0.9,59.1538,3516.43,17.2597,0.999437,23083
