Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,0.683592,0.898514,0.431216,1,2404
0.3,0.553063,0.4327,0.126821,0.999997,2404
0.4,0.512721,0.288312,0.0254293,0.999995,2404
0.5,0.5,0.25,0,0.999996,2404
0.6,0.502912,0.272924,0.0200035,0.99999,2404
0.7,0.525687,0.338489,0.0621429,0.999984,2404
0.8,0.55915,0.432304,0.119656,0.999982,2404
0.9,0.575145,0.537085,0.206293,0.999984,2404
