Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,2.19052,6.49763,1.69924,0.996193,4335
0.3,1.7099,3.36111,0.437351,0.993147,4335
0.4,1.54093,2.45199,0.0775335,0.989407,4335
0.5,1.5,2.25,0,0.985156,4335
0.6,1.52244,2.36931,0.0514839,0.980921,4335
0.7,1.58294,2.68486,0.179172,0.975814,4335
0.8,1.663,3.12967,0.364106,0.970335,4335
0.9,1.75787,3.68607,0.595958,0.964809,4335
