Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,2.20901,6.57059,1.69088,0.999878,4290
0.3,1.70624,3.33621,0.424961,0.999785,4290
0.4,1.53866,2.44389,0.0764187,0.999681,4290
0.5,1.5,2.25,0,0.999523,4290
0.6,1.52421,2.37434,0.0511247,0.99934,4290
0.7,1.57876,2.67529,0.182802,0.999225,4290
0.8,1.659,3.11752,0.365243,0.999043,4290
0.9,1.75384,3.67271,0.596764,0.998873,4290
