Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,487.219,242228,4845.3,1,366846
0.3,602.012,365388,2969.6,1,366846
0.4,738.276,547452,2401.14,1,366846
0.5,548.288,307289,6669,1,366846
0.6,863.916,757642,11291.8,0.999998,366846
0.7,989.296,996977,18270.5,0.999999,366846
0.8,1204.5,1.4679e+06,17090.8,1,366846
0.9,1258.86,1.6013e+06,16574,1,366846
