Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,70.0319,4904.53,0.0629498,1.23978e-05,26174
0.3,97.3775,9482.38,0.00282574,2.86102e-06,26174
0.4,123.853,15339.6,1.36897e-06,4.76837e-07,26174
0.5,150,22500,0,0,26174
0.6,174.95,30607.4,-1.13301e-07,0,26174
0.7,198.224,39292.6,-8.83112e-07,0,26174
0.8,221.553,49085.7,-1.6618e-06,0,26174
0.9,243.551,59317.3,6.77211e-06,0,26174
