Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,72.8708,5365.73,55.584,0.942542,22954
0.3,56.7108,3230.23,14.1096,0.895195,22954
0.4,51.2502,2629.12,2.54122,0.841044,22954
0.5,50,2500,0,0.782292,22954
0.6,50.8492,2587.35,1.70913,0.721522,22954
0.7,52.7989,2793.52,5.79792,0.662516,22954
0.8,55.6462,3108.29,11.7859,0.604172,22954
0.9,58.8391,3481.47,19.428,0.549496,22954
