Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,145.088,21072,21.6117,0.0136523,108047
0.3,165.193,27289.8,1.06252,0.00866508,108047
0.4,207.554,43078.8,0.0304399,0.00504589,108047
0.5,250,62500,0,0.00304651,108047
0.6,290.547,84417.3,0.0019253,0.00220251,108047
0.7,328.165,107692,0.00762298,0.00152683,108047
0.8,366.455,134289,0.00216815,0.0012641,108047
0.9,404.069,163271,0.00409697,0.00101709,108047
