Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,57.3474,3464.33,175.603,1,23024
0.3,54.8946,3064.17,50.7557,1,23024
0.4,50.6607,2572.02,5.51603,1,23024
0.5,50,2500,0,1,23024
0.6,50.4434,2547.52,2.98894,1,23024
0.7,49.0315,2421.1,17.0144,1,23024
0.8,56.3142,3177.46,6.16954,1,23024
0.9,62.3717,3903.03,12.8035,1,23024
