Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,35.2345,1277.31,35.8373,1,6116
0.3,21.5613,469.793,4.90372,0.999999,6116
0.4,17.1004,293.54,1.1172,1,6116
0.5,15,225,0,1,6116
0.6,14.6707,216.092,0.863861,1,6116
0.7,15.1912,233.334,2.56053,0.999999,6116
0.8,15.8132,255.363,5.30548,0.999999,6116
0.9,16.4071,274.597,5.40448,0.999999,6116
