Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,50.72,2575.64,3.12386,0.00033617,24571
0.3,65.2495,4257.52,0.0186327,0.000104904,24571
0.4,82.9997,6888.95,0.00034743,3.48091e-05,24571
0.5,100,10000,0,1.00136e-05,24571
0.6,116.414,13552.3,4.20819e-05,6.19888e-06,24571
0.7,132.138,17460.4,6.10216e-05,2.86102e-06,24571
0.8,146.463,21451.4,8.71332e-07,1.90735e-06,24571
0.9,159.741,25517.3,4.1761e-06,9.53674e-07,24571
