Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,240.447,57823.4,8.63873,0.000418186,112673
0.3,326.52,106615,0.0176663,9.63211e-05,112673
0.4,414.219,171577,0.000164704,3.29018e-05,112673
0.5,500,250000,0,1.09673e-05,112673
0.6,582.152,338901,2.01999e-05,4.76837e-06,112673
0.7,660.118,435756,-1.13162e-05,4.29153e-06,112673
0.8,735.637,541162,-1.07597e-05,0,112673
0.9,807.359,651828,3.4262e-05,4.76837e-07,112673
