Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,1085.57,1.17846e+06,8.90787e-05,0,118300
0.3,848.638,720186,-4.06813e-06,0,118300
0.4,768.666,590848,-4.08359e-05,0,118300
0.5,750,562500,0,0.496126,118300
0.6,766.842,588056,8.45364,0.449204,118300
0.7,801.09,641774,27.8387,0.367969,118300
0.8,846.639,716859,60.5429,0.292187,118300
0.9,899.139,808557,105.399,0.227468,118300
