Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,7.24866,58.0415,5.49847,0.999947,4226
0.3,5.70823,34.0486,1.46474,0.999887,4226
0.4,5.11986,26.4725,0.259555,0.999825,4226
0.5,5,25,0,0.999761,4226
0.6,5.07872,25.9707,0.177339,0.999673,4226
0.7,5.26341,28.2941,0.590683,0.999599,4226
0.8,5.55988,32.1267,1.21445,0.999516,4226
0.9,5.90212,36.7143,1.87926,0.999406,4226
