Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,7.54763,63.0683,6.10154,0.999999,4220
0.3,5.8194,35.2355,1.37009,0.999998,4220
0.4,5.15225,26.8155,0.269893,0.999995,4220
0.5,5,25,0,0.999994,4220
0.6,5.08089,25.9712,0.155778,0.999987,4220
0.7,5.31358,28.7709,0.536856,0.99999,4220
0.8,5.55842,32.0333,1.13721,0.99998,4220
0.9,5.86746,36.5296,2.1025,0.99998,4220
