Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,7.26886,58.3946,5.55825,0.942555,4192
0.3,5.66731,33.55,1.43164,0.895352,4192
0.4,5.12932,26.5652,0.255318,0.841696,4192
0.5,5,25,0,0.782104,4192
0.6,5.08355,26.0099,0.167434,0.721867,4192
0.7,5.2846,28.5128,0.585832,0.662074,4192
0.8,5.56173,32.1313,1.1985,0.603798,4192
0.9,5.88725,36.5927,1.93295,0.549595,4192
