Alpha,Energy,Energy2,Variance,AcceptRatio,ElapsedTimeMS
0.2,14.5649,223.438,11.3004,0.0571709,5248
0.3,11.5574,136.699,3.12544,0.0179386,5248
0.4,10.3198,106.771,0.27181,0.00759983,5248
0.5,10,100,0,0.00409365,5248
0.6,10.7383,115.414,0.101464,0.00263166,5248
0.7,12.4087,154.073,0.0959215,0.00214481,5248
0.8,13.878,192.816,0.215779,0.00148869,5248
0.9,15.4103,237.835,0.357651,0.00114822,5248
