Alpha,Energy,Energy2,Variance,AcceptRatio, ElapsedTimeMS
0.2,722.598,522607,459.258,0.864422,110079
0.3,566.878,321474,122.394,0.834154,110079
0.4,512.532,262714,24.5878,0.80894,110079
0.5,500,250000,0,0.787462,110079
0.6,508.361,258448,17.0837,0.767741,110079
0.7,528.294,279152,57.7447,0.750497,110079
0.8,556.496,309814,125.501,0.734043,110079
0.9,588.07,346037,210.923,0.718931,110079
