Alpha,Energy,Energy2,Variance,AcceptRatio, ElapsedTimeMS
0.2,145.116,21174.3,115.812,0.864527,22852
0.3,113.986,13024,31.2326,0.83407,22852
0.4,102.644,10541.1,5.3323,0.809216,22852
0.5,100,10000,0,0.787341,22852
0.6,101.559,10317.7,3.41725,0.768205,22852
0.7,105.508,11143.6,11.6866,0.750447,22852
0.8,111.125,12372.6,23.8609,0.734201,22852
0.9,117.679,13886.9,38.5376,0.719768,22852
